No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
40058,2026,7,28,1,95.0,20,27.0,1005.0,SE,53.21,0,0
40059,2026,7,28,2,113.0,21,26.0,1005.0,SE,56.34,0,0
40060,2026,7,28,3,121.0,21,25.0,1005.0,SE,58.13,0,0
40061,2026,7,28,4,127.0,21,25.0,1005.0,SE,61.26,0,0
40062,2026,7,28,5,134.0,21,24.0,1005.0,SE,63.05,0,0
40063,2026,7,28,6,138.0,21,24.0,1005.0,SE,64.84,0,0
40064,2026,7,28,7,141.0,21,25.0,1006.0,SE,66.63,0,0
40065,2026,7,28,8,143.0,21,27.0,1006.0,SE,68.42,0,0
40066,2026,7,28,9,125.0,22,29.0,1006.0,cv,1.79,0,0
40067,2026,7,28,10,111.0,21,30.0,1005.0,cv,2.68,0,0
40068,2026,7,28,11,118.0,20,33.0,1005.0,cv,5.81,0,0
40069,2026,7,28,12,110.0,19,34.0,1004.0,SE,4.02,0,0
40070,2026,7,28,13,101.0,18,35.0,1004.0,SE,9.83,0,0
40071,2026,7,28,14,73.0,17,36.0,1003.0,SE,16.98,0,0
40072,2026,7,28,15,61.0,17,36.0,1002.0,SE,24.13,0,0
40073,2026,7,28,16,67.0,17,35.0,1002.0,SE,31.28,0,0
40074,2026,7,28,17,80.0,17,34.0,1001.0,SE,37.09,0,0
40075,2026,7,28,18,81.0,17,34.0,1001.0,SE,42.9,0,0
40076,2026,7,28,19,77.0,20,33.0,1002.0,SE,47.82,0,0
40077,2026,7,28,20,89.0,19,32.0,1002.0,SE,52.74,0,0
40078,2026,7,28,21,88.0,20,31.0,1003.0,SE,55.87,0,0
40079,2026,7,28,22,83.0,20,28.0,1003.0,SE,57.66,0,0
40080,2026,7,28,23,89.0,20,28.0,1003.0,SE,59.45,0,0
40081,2026,7,29,0,96.0,21,28.0,1003.0,SE,62.58,0,0
40082,2026,7,29,1,90.0,21,28.0,1003.0,SE,64.37,0,0
40083,2026,7,29,2,99.0,21,28.0,1003.0,SE,68.39,0,0
40084,2026,7,29,3,101.0,21,27.0,1003.0,SE,71.52,0,0
40085,2026,7,29,4,114.0,21,26.0,1004.0,SE,73.31,0,0
40086,2026,7,29,5,135.0,21,25.0,1004.0,SE,76.44,0,0
40087,2026,7,29,6,155.0,21,25.0,1004.0,SE,79.57,0,0
40088,2026,7,29,7,189.0,21,26.0,1004.0,SE,82.7,0,0
40089,2026,7,29,8,179.0,21,28.0,1005.0,SE,86.72,0,0
40090,2026,7,29,9,151.0,22,30.0,1004.0,SE,89.85,0,0
40091,2026,7,29,10,125.0,22,32.0,1004.0,SE,93.87,0,0
40092,2026,7,29,11,101.0,21,32.0,1004.0,SE,99.68,0,0
40093,2026,7,29,12,92.0,19,32.0,1004.0,SE,104.6,0,0
40094,2026,7,29,13,97.0,19,34.0,1003.0,SE,110.41,0,0
40095,2026,7,29,14,86.0,19,35.0,1002.0,SE,116.22,0,0
40096,2026,7,29,15,84.0,18,34.0,1002.0,SE,123.37,0,0
40097,2026,7,29,16,89.0,18,34.0,1001.0,SE,129.18,0,0
40098,2026,7,29,17,89.0,20,33.0,1001.0,SE,133.2,0,0
40099,2026,7,29,18,86.0,20,32.0,1001.0,SE,137.22,0,0
40100,2026,7,29,19,92.0,20,31.0,1001.0,SE,141.24,0,0
40101,2026,7,29,20,86.0,21,30.0,1001.0,SE,146.16,0,0
40102,2026,7,29,21,85.0,20,30.0,1002.0,SE,151.08,0,0
40103,2026,7,29,22,83.0,22,28.0,1003.0,SE,160.02,0,1
40104,2026,7,29,23,82.0,23,24.0,1004.0,SE,161.81,0,3
40105,2026,7,30,0,78.0,22,23.0,1003.0,SE,164.94,0,5
40106,2026,7,30,1,69.0,22,24.0,1004.0,SE,166.73,0,6
40107,2026,7,30,2,52.0,21,23.0,1003.0,cv,0.89,0,7
40108,2026,7,30,3,53.0,22,23.0,1003.0,SE,4.02,0,8
40109,2026,7,30,4,88.0,22,23.0,1004.0,cv,0.89,0,0
40110,2026,7,30,5,117.0,22,23.0,1004.0,NW,1.79,0,0
40111,2026,7,30,6,113.0,22,23.0,1004.0,NW,4.92,0,1
40112,2026,7,30,7,142.0,22,23.0,1005.0,NE,3.13,0,2
40113,2026,7,30,8,134.0,22,23.0,1006.0,cv,0.89,0,0
40114,2026,7,30,9,159.0,22,24.0,1006.0,NE,1.79,0,0
40115,2026,7,30,10,151.0,21,25.0,1006.0,SE,1.79,0,0
40116,2026,7,30,11,149.0,21,26.0,1006.0,SE,4.92,0,0
40117,2026,7,30,12,148.0,21,26.0,1007.0,SE,6.71,0,0
40118,2026,7,30,13,132.0,21,27.0,1006.0,SE,8.5,0,0
40119,2026,7,30,14,130.0,22,28.0,1006.0,SE,10.29,0,0
40120,2026,7,30,15,122.0,22,28.0,1006.0,SE,13.42,0,0
40121,2026,7,30,16,112.0,22,28.0,1005.0,SE,16.55,0,0
40122,2026,7,30,17,130.0,21,28.0,1005.0,SE,18.34,0,0
40123,2026,7,30,18,144.0,22,27.0,1005.0,SE,20.13,0,0
40124,2026,7,30,19,157.0,22,27.0,1005.0,SE,21.92,0,0
40125,2026,7,30,20,185.0,22,26.0,1006.0,SE,22.81,0,0
40126,2026,7,30,21,199.0,22,25.0,1007.0,SE,24.6,0,0
40127,2026,7,30,22,212.0,22,25.0,1007.0,SE,26.39,0,0
40128,2026,7,30,23,211.0,22,24.0,1007.0,cv,0.89,0,0
40129,2026,7,31,0,201.0,22,25.0,1008.0,cv,1.78,0,0
40130,2026,7,31,1,193.0,22,25.0,1008.0,cv,2.67,0,0
40131,2026,7,31,2,198.0,23,25.0,1008.0,SE,3.13,0,0
40132,2026,7,31,3,187.0,23,25.0,1008.0,SE,4.92,0,0
40133,2026,7,31,4,184.0,22,24.0,1007.0,SE,6.71,0,0
40134,2026,7,31,5,192.0,23,24.0,1008.0,cv,0.89,0,0
40135,2026,7,31,6,208.0,23,24.0,1008.0,SE,1.79,0,0
40136,2026,7,31,7,219.0,23,24.0,1008.0,SE,3.58,0,0
40137,2026,7,31,8,250.0,23,25.0,1008.0,SE,5.37,0,0
40138,2026,7,31,9,227.0,23,26.0,1008.0,SE,7.16,0,0
40139,2026,7,31,10,210.0,23,27.0,1008.0,SE,8.95,0,0
40140,2026,7,31,11,176.0,22,28.0,1008.0,SE,10.74,0,0
40141,2026,7,31,12,180.0,22,29.0,1007.0,SE,13.87,0,0
40142,2026,7,31,13,164.0,22,30.0,1007.0,SE,17.0,0,0
40143,2026,7,31,14,163.0,22,31.0,1006.0,SE,20.13,0,0
40144,2026,7,31,15,155.0,22,31.0,1006.0,SE,24.15,0,0
40145,2026,7,31,16,134.0,22,31.0,1005.0,SE,28.17,0,0
40146,2026,7,31,17,134.0,22,30.0,1005.0,SE,31.3,0,0
40147,2026,7,31,18,122.0,22,30.0,1004.0,SE,33.09,0,0
40148,2026,7,31,19,125.0,22,29.0,1005.0,SE,34.88,0,0
40149,2026,7,31,20,135.0,22,28.0,1005.0,SE,36.67,0,0
40150,2026,7,31,21,167.0,22,27.0,1006.0,SE,38.46,0,0
40151,2026,7,31,22,187.0,22,27.0,1007.0,SE,40.25,0,0
40152,2026,7,31,23,206.0,22,26.0,1006.0,SE,42.04,0,0
40153,2026,8,1,0,196.0,22,26.0,1007.0,SE,43.83,0,0
40154,2026,8,1,1,154.0,22,26.0,1007.0,SE,45.62,0,0
40155,2026,8,1,2,120.0,22,25.0,1006.0,SE,47.41,0,0
40156,2026,8,1,3,135.0,22,25.0,1006.0,cv,0.89,0,0
40157,2026,8,1,4,132.0,22,24.0,1006.0,SE,1.79,0,0
40158,2026,8,1,5,136.0,22,24.0,1006.0,SE,3.58,0,0
40159,2026,8,1,6,146.0,23,24.0,1007.0,NW,0.89,0,0
40160,2026,8,1,7,159.0,23,25.0,1007.0,SE,1.79,0,0
40161,2026,8,1,8,179.0,23,26.0,1007.0,SE,3.58,0,0
40162,2026,8,1,9,185.0,23,26.0,1008.0,SE,5.37,0,0
40163,2026,8,1,10,152.0,23,28.0,1007.0,SE,8.5,0,0
40164,2026,8,1,11,112.0,23,29.0,1007.0,SE,10.29,0,0
40165,2026,8,1,12,123.0,22,31.0,1007.0,cv,1.79,0,0
40166,2026,8,1,13,109.0,22,32.0,1006.0,cv,3.58,0,0
40167,2026,8,1,14,103.0,22,32.0,1006.0,SE,1.79,0,0
40168,2026,8,1,15,98.0,22,32.0,1005.0,SE,4.92,0,0
40169,2026,8,1,16,94.0,22,32.0,1005.0,SE,8.05,0,0
40170,2026,8,1,17,106.0,22,32.0,1005.0,SE,11.18,0,0
40171,2026,8,1,18,115.0,23,31.0,1005.0,SE,14.31,0,0
40172,2026,8,1,19,124.0,23,30.0,1005.0,SE,16.1,0,0
40173,2026,8,1,20,134.0,23,29.0,1005.0,SE,17.89,0,0
40174,2026,8,1,21,134.0,23,28.0,1006.0,cv,0.89,0,0
40175,2026,8,1,22,137.0,24,27.0,1006.0,cv,1.78,0,0
40176,2026,8,1,23,101.0,24,26.0,1006.0,SE,0.89,0,0
40177,2026,8,2,0,78.0,24,26.0,1005.0,SE,1.78,0,0
40178,2026,8,2,1,79.0,24,26.0,1005.0,SE,3.57,0,0
40179,2026,8,2,2,85.0,24,26.0,1005.0,SE,5.36,0,0
40180,2026,8,2,3,93.0,24,26.0,1005.0,SE,8.49,0,0
40181,2026,8,2,4,88.0,23,25.0,1005.0,SE,10.28,0,0
40182,2026,8,2,5,78.0,23,25.0,1005.0,cv,0.89,0,0
40183,2026,8,2,6,69.0,24,25.0,1005.0,cv,1.78,0,0
40184,2026,8,2,7,62.0,24,26.0,1005.0,SE,3.13,0,0
40185,2026,8,2,8,57.0,24,27.0,1005.0,SE,4.92,0,0
40186,2026,8,2,9,77.0,24,28.0,1005.0,cv,0.89,0,0
40187,2026,8,2,10,87.0,25,29.0,1004.0,cv,1.78,0,0
40188,2026,8,2,11,97.0,25,31.0,1004.0,cv,2.67,0,0
40189,2026,8,2,12,101.0,24,32.0,1003.0,cv,3.56,0,0
40190,2026,8,2,13,112.0,24,33.0,1002.0,cv,5.35,0,0
40191,2026,8,2,14,109.0,24,33.0,1002.0,cv,7.14,0,0
40192,2026,8,2,15,110.0,24,34.0,1001.0,SE,1.79,0,0
40193,2026,8,2,16,104.0,24,34.0,1001.0,SE,3.58,0,0
40194,2026,8,2,17,104.0,24,34.0,1001.0,SE,6.71,0,0
40195,2026,8,2,18,101.0,23,33.0,1000.0,SE,9.84,0,0
40196,2026,8,2,19,100.0,23,32.0,1001.0,SE,13.86,0,0
40197,2026,8,2,20,113.0,24,30.0,1001.0,cv,0.89,0,0
40198,2026,8,2,21,115.0,23,31.0,1002.0,SE,1.79,0,0
40199,2026,8,2,22,121.0,24,28.0,1001.0,cv,0.45,0,0
40200,2026,8,2,23,119.0,24,27.0,1002.0,NE,0.89,0,0
40201,2026,8,3,0,138.0,24,27.0,1001.0,NE,2.68,0,0
40202,2026,8,3,1,146.0,24,27.0,1001.0,SE,0.89,0,0
40203,2026,8,3,2,158.0,25,26.0,1001.0,cv,0.89,0,0
40204,2026,8,3,3,184.0,24,26.0,1001.0,SE,0.89,0,0
40205,2026,8,3,4,190.0,25,26.0,1001.0,cv,0.89,0,0
40206,2026,8,3,5,201.0,24,26.0,1001.0,cv,1.78,0,0
40207,2026,8,3,6,175.0,24,26.0,1001.0,cv,2.23,0,0
40208,2026,8,3,7,132.0,24,27.0,1002.0,NE,0.89,0,0
40209,2026,8,3,8,102.0,25,29.0,1002.0,NE,2.68,0,0
40210,2026,8,3,9,88.0,24,31.0,1002.0,NW,1.79,0,0
40211,2026,8,3,10,74.0,24,32.0,1001.0,cv,0.45,0,0
40212,2026,8,3,11,74.0,24,34.0,1001.0,cv,1.34,0,0
40213,2026,8,3,12,82.0,24,34.0,1001.0,cv,2.23,0,0
40214,2026,8,3,13,73.0,24,34.0,1000.0,cv,3.12,0,0
40215,2026,8,3,14,95.0,24,34.0,999.0,NW,4.02,0,0
40216,2026,8,3,15,76.0,24,34.0,1000.0,NW,8.04,0,0
40217,2026,8,3,16,102.0,24,33.0,1000.0,NW,12.96,0,0
40218,2026,8,3,17,72.0,23,29.0,1000.0,SE,4.92,0,0
40219,2026,8,3,18,69.0,23,28.0,1000.0,cv,0.89,0,0
40220,2026,8,3,19,52.0,24,29.0,1000.0,cv,1.78,0,0
40221,2026,8,3,20,54.0,24,27.0,1001.0,SE,1.79,0,0
40222,2026,8,3,21,67.0,23,27.0,1002.0,SE,3.58,0,0
40223,2026,8,3,22,63.0,23,27.0,1002.0,SE,4.47,0,0
40224,2026,8,3,23,67.0,23,27.0,1001.0,cv,0.45,0,0
40225,2026,8,4,0,74.0,24,26.0,1001.0,NE,0.89,0,0
40226,2026,8,4,1,80.0,24,26.0,1001.0,cv,0.89,0,0
40227,2026,8,4,2,92.0,24,26.0,1001.0,SE,0.89,0,1
40228,2026,8,4,3,89.0,24,26.0,1001.0,cv,0.89,0,2
40229,2026,8,4,4,82.0,24,26.0,1001.0,NW,0.89,0,3
40230,2026,8,4,5,92.0,24,26.0,1001.0,NW,2.68,0,0
40231,2026,8,4,6,90.0,24,26.0,1002.0,cv,0.89,0,0
40232,2026,8,4,7,90.0,22,27.0,1002.0,NE,3.13,0,0
40233,2026,8,4,8,59.0,20,28.0,1003.0,NE,8.05,0,0
40234,2026,8,4,9,12.0,19,26.0,1003.0,NE,12.97,0,1
40235,2026,8,4,10,10.0,19,26.0,1004.0,NE,18.78,0,2
40236,2026,8,4,11,7.0,18,26.0,1005.0,NE,24.59,0,0
40237,2026,8,4,12,5.0,19,22.0,1005.0,NE,30.4,0,1
40238,2026,8,4,13,7.0,19,22.0,1006.0,NE,33.53,0,2
40239,2026,8,4,14,7.0,19,21.0,1006.0,NW,3.13,0,3
40240,2026,8,4,15,6.0,19,21.0,1006.0,NE,3.13,0,4
40241,2026,8,4,16,4.0,19,22.0,1006.0,NE,4.92,0,0
40242,2026,8,4,17,7.0,19,23.0,1006.0,NW,4.02,0,0
40243,2026,8,4,18,7.0,18,22.0,1006.0,NW,7.15,0,0
40244,2026,8,4,19,4.0,18,23.0,1006.0,NE,1.79,0,0
40245,2026,8,4,20,2.0,18,22.0,1006.0,NW,1.79,0,0
40246,2026,8,4,21,2.0,18,21.0,1007.0,NW,4.92,0,0
40247,2026,8,4,22,4.0,18,21.0,1007.0,NW,6.71,0,0
40248,2026,8,4,23,4.0,18,21.0,1006.0,NW,8.5,0,0
40249,2026,8,5,0,6.0,18,20.0,1006.0,NW,10.29,0,0
40250,2026,8,5,1,14.0,17,20.0,1007.0,NE,1.79,0,0
40251,2026,8,5,2,13.0,18,20.0,1006.0,cv,0.89,0,0
40252,2026,8,5,3,10.0,18,19.0,1007.0,NW,1.79,0,0
40253,2026,8,5,4,8.0,18,20.0,1007.0,NW,3.58,0,0
40254,2026,8,5,5,9.0,17,20.0,1007.0,NW,6.71,0,0
40255,2026,8,5,6,11.0,18,19.0,1007.0,NW,9.84,0,0
40256,2026,8,5,7,14.0,18,21.0,1007.0,NW,12.97,0,0
40257,2026,8,5,8,16.0,18,22.0,1008.0,NW,16.1,0,0
40258,2026,8,5,9,14.0,19,24.0,1008.0,NW,19.23,0,0
40259,2026,8,5,10,25.0,18,27.0,1008.0,cv,0.89,0,0
40260,2026,8,5,11,25.0,19,28.0,1008.0,cv,1.78,0,0
40261,2026,8,5,12,31.0,17,29.0,1007.0,cv,2.67,0,0
40262,2026,8,5,13,27.0,17,30.0,1006.0,SE,1.79,0,0
40263,2026,8,5,14,26.0,14,32.0,1006.0,SE,3.58,0,0
40264,2026,8,5,15,28.0,15,31.0,1005.0,SE,5.37,0,0
40265,2026,8,5,16,32.0,16,31.0,1005.0,SE,8.5,0,0
40266,2026,8,5,17,51.0,18,30.0,1005.0,SE,11.63,0,0
40267,2026,8,5,18,32.0,19,29.0,1005.0,SE,14.76,0,0
40268,2026,8,5,19,25.0,20,29.0,1005.0,SE,17.89,0,0
40269,2026,8,5,20,23.0,19,28.0,1006.0,SE,19.68,0,0
40270,2026,8,5,21,27.0,21,26.0,1007.0,SE,20.57,0,0
40271,2026,8,5,22,28.0,21,25.0,1006.0,SE,21.46,0,0
40272,2026,8,5,23,26.0,21,24.0,1006.0,cv,0.89,0,0
40273,2026,8,6,0,32.0,21,23.0,1007.0,SE,0.89,0,0
40274,2026,8,6,1,34.0,21,23.0,1006.0,NE,1.79,0,0
40275,2026,8,6,2,48.0,21,22.0,1007.0,NE,3.58,0,0
40276,2026,8,6,3,49.0,21,22.0,1007.0,NW,0.89,0,0
40277,2026,8,6,4,60.0,20,22.0,1006.0,NW,2.68,0,0
40278,2026,8,6,5,63.0,19,23.0,1007.0,NW,5.81,0,0
40279,2026,8,6,6,62.0,19,22.0,1008.0,NW,8.94,0,0
40280,2026,8,6,7,68.0,19,24.0,1008.0,NW,12.96,0,0
40281,2026,8,6,8,63.0,19,27.0,1008.0,NW,16.09,0,0
40282,2026,8,6,9,50.0,16,29.0,1008.0,NE,4.02,0,0
40283,2026,8,6,10,23.0,16,31.0,1008.0,NW,4.02,0,0
40284,2026,8,6,11,16.0,14,32.0,1008.0,NE,4.02,0,0
40285,2026,8,6,12,8.0,12,33.0,1007.0,NE,8.94,0,0
40286,2026,8,6,13,6.0,12,34.0,1007.0,NE,13.86,0,0
40287,2026,8,6,14,3.0,11,33.0,1006.0,NE,17.88,0,0
40288,2026,8,6,15,2.0,10,33.0,1006.0,NE,21.01,0,0
40289,2026,8,6,16,5.0,12,33.0,1006.0,SE,1.79,0,0
40290,2026,8,6,17,4.0,11,33.0,1006.0,SE,3.58,0,0
40291,2026,8,6,18,8.0,10,33.0,1006.0,SE,6.71,0,0
40292,2026,8,6,19,15.0,18,30.0,1006.0,SE,11.63,0,0
40293,2026,8,6,20,25.0,19,28.0,1007.0,SE,14.76,0,0
40294,2026,8,6,21,28.0,20,27.0,1008.0,SE,17.89,0,0
40295,2026,8,6,22,46.0,20,26.0,1008.0,SE,21.02,0,0
40296,2026,8,6,23,71.0,19,24.0,1009.0,SE,22.81,0,0
40297,2026,8,7,0,125.0,19,23.0,1009.0,cv,0.89,0,0
40298,2026,8,7,1,142.0,19,22.0,1009.0,NE,0.89,0,0
40299,2026,8,7,2,105.0,19,22.0,1009.0,cv,0.89,0,0
40300,2026,8,7,3,101.0,19,21.0,1009.0,SE,0.89,0,0
40301,2026,8,7,4,89.0,19,21.0,1009.0,NE,0.89,0,0
40302,2026,8,7,5,93.0,18,20.0,1010.0,NW,4.02,0,0
40303,2026,8,7,6,85.0,18,21.0,1010.0,NW,7.15,0,0
40304,2026,8,7,7,62.0,18,23.0,1010.0,NW,8.94,0,0
40305,2026,8,7,8,40.0,17,25.0,1010.0,NW,12.96,0,0
40306,2026,8,7,9,52.0,17,28.0,1010.0,NW,16.09,0,0
40307,2026,8,7,10,62.0,16,29.0,1010.0,NE,3.13,0,0
40308,2026,8,7,11,55.0,14,30.0,1010.0,cv,0.89,0,0
40309,2026,8,7,12,48.0,13,31.0,1009.0,SE,1.79,0,0
40310,2026,8,7,13,41.0,15,33.0,1009.0,cv,1.79,0,0
40311,2026,8,7,14,39.0,15,32.0,1008.0,SE,3.13,0,0
40312,2026,8,7,15,43.0,15,33.0,1008.0,SE,6.26,0,0
40313,2026,8,7,16,43.0,14,32.0,1007.0,SE,10.28,0,0
40314,2026,8,7,17,44.0,15,32.0,1007.0,SE,14.3,0,0
40315,2026,8,7,18,37.0,16,30.0,1007.0,SE,18.32,0,0
40316,2026,8,7,19,40.0,18,29.0,1008.0,SE,21.45,0,0
40317,2026,8,7,20,64.0,17,28.0,1008.0,SE,24.58,0,0
40318,2026,8,7,21,48.0,17,27.0,1009.0,SE,27.71,0,0
40319,2026,8,7,22,56.0,17,26.0,1009.0,SE,29.5,0,0
40320,2026,8,7,23,41.0,17,25.0,1009.0,SE,31.29,0,0
40321,2026,8,8,0,48.0,17,25.0,1009.0,SE,34.42,0,0
40322,2026,8,8,1,29.0,18,23.0,1009.0,cv,0.89,0,0
40323,2026,8,8,2,40.0,18,22.0,1009.0,NE,1.79,0,0
40324,2026,8,8,3,42.0,18,21.0,1009.0,cv,0.89,0,0
40325,2026,8,8,4,47.0,18,20.0,1009.0,cv,1.78,0,0
40326,2026,8,8,5,51.0,18,21.0,1010.0,cv,2.67,0,0
40327,2026,8,8,6,69.0,18,21.0,1010.0,NE,0.89,0,0
40328,2026,8,8,7,79.0,19,23.0,1010.0,cv,0.89,0,0
40329,2026,8,8,8,90.0,19,26.0,1010.0,cv,1.78,0,0
40330,2026,8,8,9,83.0,17,27.0,1010.0,cv,2.67,0,0
40331,2026,8,8,10,76.0,18,28.0,1010.0,SE,1.79,0,0
40332,2026,8,8,11,85.0,18,29.0,1009.0,SE,3.58,0,0
40333,2026,8,8,12,72.0,17,31.0,1009.0,SE,6.71,0,0
40334,2026,8,8,13,56.0,15,31.0,1008.0,SE,10.73,0,0
40335,2026,8,8,14,45.0,14,32.0,1008.0,SE,15.65,0,0
40336,2026,8,8,15,46.0,13,32.0,1007.0,SE,20.57,0,0
40337,2026,8,8,16,39.0,14,32.0,1007.0,SE,25.49,0,0
40338,2026,8,8,17,49.0,14,31.0,1006.0,SE,30.41,0,0
40339,2026,8,8,18,49.0,15,30.0,1006.0,SE,34.43,0,0
40340,2026,8,8,19,62.0,16,29.0,1007.0,SE,37.56,0,0
40341,2026,8,8,20,59.0,16,27.0,1007.0,SE,39.35,0,0
40342,2026,8,8,21,58.0,17,26.0,1007.0,SE,41.14,0,0
40343,2026,8,8,22,59.0,18,25.0,1008.0,SE,42.93,0,0
40344,2026,8,8,23,60.0,18,25.0,1008.0,SE,44.72,0,0
40345,2026,8,9,0,72.0,18,22.0,1007.0,SE,46.51,0,0
40346,2026,8,9,1,71.0,18,23.0,1007.0,SE,48.3,0,0
40347,2026,8,9,2,90.0,18,23.0,1007.0,SE,51.43,0,0
40348,2026,8,9,3,120.0,18,22.0,1007.0,SE,53.22,0,0
40349,2026,8,9,4,123.0,18,21.0,1007.0,cv,0.89,0,0
40350,2026,8,9,5,132.0,18,21.0,1007.0,cv,1.34,0,0
40351,2026,8,9,6,144.0,19,21.0,1008.0,NE,0.89,0,0
40352,2026,8,9,7,154.0,20,22.0,1008.0,SE,1.79,0,0
40353,2026,8,9,8,160.0,20,25.0,1008.0,SE,3.58,0,0
40354,2026,8,9,9,124.0,20,26.0,1007.0,SE,5.37,0,0
40355,2026,8,9,10,95.0,18,28.0,1008.0,cv,1.79,0,0
40356,2026,8,9,11,80.0,19,28.0,1007.0,cv,3.58,0,0
40357,2026,8,9,12,72.0,19,30.0,1006.0,SE,3.13,0,0
40358,2026,8,9,13,70.0,18,31.0,1006.0,SE,6.26,0,0
40359,2026,8,9,14,58.0,16,31.0,1005.0,SE,10.28,0,0
40360,2026,8,9,15,53.0,17,31.0,1004.0,SE,13.41,0,0
40361,2026,8,9,16,54.0,16,31.0,1003.0,SE,18.33,0,0
40362,2026,8,9,17,44.0,15,31.0,1003.0,SE,23.25,0,0
40363,2026,8,9,18,33.0,17,29.0,1003.0,SE,26.38,0,0
40364,2026,8,9,19,46.0,16,28.0,1003.0,SE,30.4,0,0
40365,2026,8,9,20,42.0,17,28.0,1004.0,SE,33.53,0,0
40366,2026,8,9,21,55.0,18,27.0,1005.0,SE,36.66,0,0
40367,2026,8,9,22,15.0,18,22.0,1006.0,NW,7.15,0,1
40368,2026,8,9,23,18.0,18,21.0,1005.0,cv,0.89,0,2
40369,2026,8,10,0,17.0,19,21.0,1004.0,NE,1.79,0,0
40370,2026,8,10,1,22.0,18,21.0,1004.0,NW,1.79,0,0
40371,2026,8,10,2,22.0,18,20.0,1005.0,NE,1.79,0,0
40372,2026,8,10,3,24.0,18,20.0,1004.0,cv,0.89,0,0
40373,2026,8,10,4,21.0,17,19.0,1004.0,NW,0.89,0,0
40374,2026,8,10,5,28.0,18,19.0,1004.0,NW,2.68,0,0
40375,2026,8,10,6,31.0,18,19.0,1004.0,NE,0.89,0,0
40376,2026,8,10,7,31.0,19,22.0,1004.0,NW,1.79,0,0
40377,2026,8,10,8,24.0,19,24.0,1005.0,cv,0.89,0,0
40378,2026,8,10,9,25.0,19,25.0,1004.0,SE,1.79,0,0
40379,2026,8,10,10,39.0,18,27.0,1004.0,cv,0.89,0,0
40380,2026,8,10,11,38.0,18,29.0,1004.0,cv,1.78,0,0
40381,2026,8,10,12,37.0,17,30.0,1003.0,NW,3.13,0,0
40382,2026,8,10,13,36.0,17,31.0,1003.0,SE,1.79,0,0
40383,2026,8,10,14,32.0,17,33.0,1002.0,cv,1.79,0,0
40384,2026,8,10,15,30.0,16,33.0,1001.0,cv,3.58,0,0
40385,2026,8,10,16,23.0,16,33.0,1000.0,SE,4.02,0,0
40386,2026,8,10,17,20.0,18,33.0,1000.0,SE,8.94,0,0
40387,2026,8,10,18,28.0,17,32.0,1000.0,SE,13.86,0,0
40388,2026,8,10,19,43.0,18,31.0,1001.0,SE,18.78,0,0
40389,2026,8,10,20,53.0,19,29.0,1001.0,SE,20.57,0,0
40390,2026,8,10,21,49.0,19,27.0,1002.0,SE,22.36,0,0
40391,2026,8,10,22,53.0,20,26.0,1003.0,NE,1.79,0,0
40392,2026,8,10,23,78.0,20,25.0,1003.0,NE,3.58,0,0
40393,2026,8,11,0,86.0,19,24.0,1004.0,NW,1.79,0,0
40394,2026,8,11,1,65.0,20,23.0,1004.0,NW,5.81,0,0
40395,2026,8,11,2,58.0,19,23.0,1004.0,NW,10.73,0,0
40396,2026,8,11,3,53.0,18,22.0,1004.0,NW,13.86,0,0
40397,2026,8,11,4,26.0,18,22.0,1004.0,NW,16.99,0,0
40398,2026,8,11,5,20.0,18,21.0,1005.0,NW,20.12,0,0
40399,2026,8,11,6,12.0,18,21.0,1005.0,NW,21.91,0,0
40400,2026,8,11,7,13.0,18,25.0,1005.0,NW,23.7,0,0
40401,2026,8,11,8,12.0,16,27.0,1006.0,NW,27.72,0,0
40402,2026,8,11,9,12.0,15,29.0,1006.0,NE,4.02,0,0
40403,2026,8,11,10,6.0,11,31.0,1006.0,NW,4.92,0,0
40404,2026,8,11,11,11.0,13,33.0,1005.0,NW,9.84,0,0
40405,2026,8,11,12,6.0,11,32.0,1005.0,NE,4.02,0,0
40406,2026,8,11,13,6.0,11,34.0,1004.0,cv,1.79,0,0
40407,2026,8,11,14,11.0,11,33.0,1003.0,NE,4.02,0,0
40408,2026,8,11,15,10.0,10,34.0,1003.0,SE,1.79,0,0
40409,2026,8,11,16,9.0,10,34.0,1002.0,SE,3.58,0,0
40410,2026,8,11,17,9.0,11,34.0,1002.0,SE,5.37,0,0
40411,2026,8,11,18,14.0,12,33.0,1002.0,cv,0.89,0,0
40412,2026,8,11,19,21.0,16,29.0,1002.0,cv,1.34,0,0
40413,2026,8,11,20,22.0,16,26.0,1003.0,cv,2.23,0,0
40414,2026,8,11,21,23.0,12,31.0,1004.0,NW,1.79,0,0
40415,2026,8,11,22,27.0,14,29.0,1005.0,SE,3.13,0,0
40416,2026,8,11,23,42.0,15,23.0,1005.0,NW,1.79,0,0
40417,2026,8,12,0,50.0,17,21.0,1005.0,cv,0.45,0,0
40418,2026,8,12,1,57.0,17,20.0,1005.0,cv,0.9,0,0
40419,2026,8,12,2,29.0,14,22.0,1005.0,NW,1.79,0,0
40420,2026,8,12,3,26.0,13,21.0,1005.0,NW,3.58,0,0
40421,2026,8,12,4,23.0,12,20.0,1005.0,NW,5.37,0,0
40422,2026,8,12,5,18.0,10,23.0,1005.0,NE,4.02,0,0
40423,2026,8,12,6,15.0,12,21.0,1006.0,NW,3.13,0,0
40424,2026,8,12,7,12.0,11,25.0,1006.0,NW,6.26,0,0
