date,year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
2026-03-19 16:00:00,2026,3,19,16,-4,12.0,1022.0,NE,6.26,0,0,66.0
2026-03-19 17:00:00,2026,3,19,17,-4,12.0,1021.0,SE,1.79,0,0,44.0
2026-03-19 18:00:00,2026,3,19,18,-4,11.0,1022.0,NW,1.79,0,0,48.0
2026-03-19 19:00:00,2026,3,19,19,-4,11.0,1023.0,NW,4.92,0,0,52.0
2026-03-19 20:00:00,2026,3,19,20,-4,11.0,1024.0,NW,8.94,0,0,20.0
2026-03-19 21:00:00,2026,3,19,21,-15,10.0,1026.0,NW,16.09,0,0,15.0
2026-03-19 22:00:00,2026,3,19,22,-18,10.0,1027.0,NW,23.24,0,0,13.0
2026-03-19 23:00:00,2026,3,19,23,-18,8.0,1028.0,NW,28.16,0,0,14.0
2026-03-20 00:00:00,2026,3,20,0,-17,6.0,1029.0,NW,32.18,0,0,10.0
2026-03-20 01:00:00,2026,3,20,1,-17,8.0,1029.0,NW,35.31,0,0,7.0
2026-03-20 02:00:00,2026,3,20,2,-17,7.0,1028.0,NW,41.12,0,0,5.0
2026-03-20 03:00:00,2026,3,20,3,-16,6.0,1028.0,NW,45.14,0,0,6.0
2026-03-20 04:00:00,2026,3,20,4,-16,8.0,1028.0,NW,50.06,0,0,7.0
2026-03-20 05:00:00,2026,3,20,5,-16,7.0,1028.0,NW,54.98,0,0,10.0
2026-03-20 06:00:00,2026,3,20,6,-16,7.0,1028.0,NW,59.9,0,0,9.0
2026-03-20 07:00:00,2026,3,20,7,-15,8.0,1028.0,NW,64.82,0,0,11.0
2026-03-20 08:00:00,2026,3,20,8,-16,12.0,1029.0,NW,70.63,0,0,9.0
2026-03-20 09:00:00,2026,3,20,9,-16,12.0,1029.0,NW,76.44,0,0,11.0
2026-03-20 10:00:00,2026,3,20,10,-16,14.0,1029.0,NW,83.59,0,0,13.0
2026-03-20 11:00:00,2026,3,20,11,-17,15.0,1028.0,NW,87.61,0,0,11.0
2026-03-20 12:00:00,2026,3,20,12,-17,16.0,1027.0,NW,90.74,0,0,17.0
2026-03-20 13:00:00,2026,3,20,13,-17,16.0,1026.0,NE,3.13,0,0,14.0
2026-03-20 14:00:00,2026,3,20,14,-17,18.0,1024.0,cv,0.89,0,0,13.0
2026-03-20 15:00:00,2026,3,20,15,-17,18.0,1024.0,cv,2.68,0,0,9.0
2026-03-20 16:00:00,2026,3,20,16,-17,18.0,1023.0,SE,3.13,0,0,7.0
2026-03-20 17:00:00,2026,3,20,17,-17,18.0,1023.0,cv,0.89,0,0,9.0
2026-03-20 18:00:00,2026,3,20,18,-17,16.0,1023.0,SE,1.79,0,0,11.0
2026-03-20 19:00:00,2026,3,20,19,-17,15.0,1023.0,cv,0.89,0,0,12.0
2026-03-20 20:00:00,2026,3,20,20,-14,12.0,1024.0,cv,1.78,0,0,18.0
2026-03-20 21:00:00,2026,3,20,21,-15,10.0,1024.0,NW,1.79,0,0,11.0
2026-03-20 22:00:00,2026,3,20,22,-11,7.0,1024.0,NE,1.79,0,0,11.0
2026-03-20 23:00:00,2026,3,20,23,-13,8.0,1024.0,cv,0.89,0,0,7.0
2026-03-21 00:00:00,2026,3,21,0,-16,12.0,1024.0,NW,4.02,0,0,6.0
2026-03-21 01:00:00,2026,3,21,1,-16,13.0,1024.0,NW,8.94,0,0,5.0
2026-03-21 02:00:00,2026,3,21,2,-17,12.0,1023.0,NW,13.86,0,0,7.0
2026-03-21 03:00:00,2026,3,21,3,-17,10.0,1023.0,NW,17.88,0,0,12.0
2026-03-21 04:00:00,2026,3,21,4,-15,8.0,1023.0,NW,19.67,0,0,13.0
2026-03-21 05:00:00,2026,3,21,5,-15,4.0,1023.0,NW,22.8,0,0,17.0
2026-03-21 06:00:00,2026,3,21,6,-12,5.0,1023.0,SE,1.79,0,0,16.0
2026-03-21 07:00:00,2026,3,21,7,-11,5.0,1024.0,cv,0.89,0,0,26.0
2026-03-21 08:00:00,2026,3,21,8,-12,10.0,1024.0,cv,1.78,0,0,18.0
2026-03-21 09:00:00,2026,3,21,9,-14,14.0,1024.0,cv,2.67,0,0,19.0
2026-03-21 10:00:00,2026,3,21,10,-15,16.0,1023.0,cv,3.56,0,0,21.0
2026-03-21 11:00:00,2026,3,21,11,-14,18.0,1022.0,SE,3.13,0,0,24.0
2026-03-21 12:00:00,2026,3,21,12,-17,20.0,1020.0,SE,6.26,0,0,20.0
2026-03-21 13:00:00,2026,3,21,13,-20,21.0,1019.0,NW,4.92,0,0,22.0
2026-03-21 14:00:00,2026,3,21,14,-18,22.0,1018.0,cv,1.79,0,0,18.0
2026-03-21 15:00:00,2026,3,21,15,-18,22.0,1017.0,SE,4.02,0,0,19.0
2026-03-21 16:00:00,2026,3,21,16,-18,22.0,1016.0,SE,8.94,0,0,
2026-03-21 17:00:00,2026,3,21,17,-16,21.0,1016.0,SE,14.75,0,0,28.0
2026-03-21 18:00:00,2026,3,21,18,-16,19.0,1016.0,SE,18.77,0,0,36.0
2026-03-21 19:00:00,2026,3,21,19,-14,16.0,1016.0,SE,22.79,0,0,40.0
2026-03-21 20:00:00,2026,3,21,20,-14,14.0,1016.0,SE,25.92,0,0,49.0
2026-03-21 21:00:00,2026,3,21,21,-12,15.0,1016.0,SE,29.05,0,0,54.0
2026-03-21 22:00:00,2026,3,21,22,-12,18.0,1016.0,SE,36.2,0,0,55.0
2026-03-21 23:00:00,2026,3,21,23,-11,17.0,1015.0,SE,41.12,0,0,67.0
2026-03-22 00:00:00,2026,3,22,0,-12,16.0,1015.0,SE,42.91,0,0,71.0
2026-03-22 01:00:00,2026,3,22,1,-10,9.0,1015.0,cv,0.89,0,0,76.0
2026-03-22 02:00:00,2026,3,22,2,-10,7.0,1015.0,NW,3.13,0,0,72.0
2026-03-22 03:00:00,2026,3,22,3,-10,5.0,1015.0,NW,4.92,0,0,75.0
2026-03-22 04:00:00,2026,3,22,4,-5,5.0,1015.0,NW,6.71,0,0,93.0
2026-03-22 05:00:00,2026,3,22,5,-7,5.0,1015.0,NW,7.6,0,0,89.0
2026-03-22 06:00:00,2026,3,22,6,-6,3.0,1016.0,NW,8.49,0,0,98.0
2026-03-22 07:00:00,2026,3,22,7,-8,5.0,1016.0,NW,10.28,0,0,97.0
2026-03-22 08:00:00,2026,3,22,8,-11,11.0,1017.0,NW,12.07,0,0,109.0
2026-03-22 09:00:00,2026,3,22,9,-13,14.0,1017.0,cv,1.79,0,0,89.0
2026-03-22 10:00:00,2026,3,22,10,-17,18.0,1018.0,NE,4.92,0,0,66.0
2026-03-22 11:00:00,2026,3,22,11,-18,21.0,1018.0,NW,5.81,0,0,72.0
2026-03-22 12:00:00,2026,3,22,12,-20,22.0,1017.0,NE,4.92,0,0,37.0
2026-03-22 13:00:00,2026,3,22,13,-21,23.0,1017.0,NW,4.92,0,0,21.0
2026-03-22 14:00:00,2026,3,22,14,-22,23.0,1016.0,NE,5.81,0,0,17.0
2026-03-22 15:00:00,2026,3,22,15,-22,23.0,1017.0,NE,11.62,0,0,17.0
2026-03-22 16:00:00,2026,3,22,16,-19,22.0,1017.0,NE,17.43,0,0,11.0
2026-03-22 17:00:00,2026,3,22,17,-22,22.0,1017.0,NE,22.35,0,0,16.0
2026-03-22 18:00:00,2026,3,22,18,-21,21.0,1018.0,NE,27.27,0,0,11.0
2026-03-22 19:00:00,2026,3,22,19,-16,17.0,1019.0,SE,0.89,0,0,17.0
2026-03-22 20:00:00,2026,3,22,20,-14,17.0,1021.0,SE,4.02,0,0,31.0
2026-03-22 21:00:00,2026,3,22,21,-11,16.0,1022.0,SE,9.83,0,0,61.0
2026-03-22 22:00:00,2026,3,22,22,-8,13.0,1023.0,SE,13.85,0,0,151.0
2026-03-22 23:00:00,2026,3,22,23,-10,12.0,1024.0,SE,15.64,0,0,163.0
2026-03-23 00:00:00,2026,3,23,0,-9,8.0,1025.0,NE,1.79,0,0,98.0
2026-03-23 01:00:00,2026,3,23,1,-10,8.0,1026.0,cv,0.89,0,0,96.0
2026-03-23 02:00:00,2026,3,23,2,-7,7.0,1026.0,cv,1.78,0,0,119.0
2026-03-23 03:00:00,2026,3,23,3,-7,6.0,1026.0,NE,0.89,0,0,125.0
2026-03-23 04:00:00,2026,3,23,4,-7,7.0,1025.0,cv,0.89,0,0,136.0
2026-03-23 05:00:00,2026,3,23,5,-4,5.0,1026.0,cv,1.78,0,0,147.0
2026-03-23 06:00:00,2026,3,23,6,-5,5.0,1026.0,SE,0.89,0,0,150.0
2026-03-23 07:00:00,2026,3,23,7,-4,5.0,1026.0,NW,1.79,0,0,150.0
2026-03-23 08:00:00,2026,3,23,8,-5,9.0,1027.0,NE,1.79,0,0,173.0
2026-03-23 09:00:00,2026,3,23,9,-4,13.0,1027.0,cv,0.89,0,0,184.0
2026-03-23 10:00:00,2026,3,23,10,-3,15.0,1027.0,cv,1.78,0,0,191.0
2026-03-23 11:00:00,2026,3,23,11,-5,17.0,1026.0,SE,1.79,0,0,166.0
2026-03-23 12:00:00,2026,3,23,12,-8,18.0,1025.0,SE,4.92,0,0,128.0
2026-03-23 13:00:00,2026,3,23,13,-8,19.0,1023.0,SE,8.94,0,0,141.0
2026-03-23 14:00:00,2026,3,23,14,-7,19.0,1022.0,SE,12.96,0,0,141.0
2026-03-23 15:00:00,2026,3,23,15,-6,19.0,1021.0,SE,16.98,0,0,145.0
2026-03-23 16:00:00,2026,3,23,16,-5,19.0,1020.0,SE,21.0,0,0,156.0
2026-03-23 17:00:00,2026,3,23,17,-4,18.0,1019.0,SE,25.92,0,0,160.0
2026-03-23 18:00:00,2026,3,23,18,-3,17.0,1019.0,SE,29.94,0,0,165.0
2026-03-23 19:00:00,2026,3,23,19,-2,15.0,1019.0,SE,33.07,0,0,155.0
2026-03-23 20:00:00,2026,3,23,20,-2,14.0,1019.0,SE,36.2,0,0,118.0
2026-03-23 21:00:00,2026,3,23,21,-1,14.0,1020.0,SE,40.22,0,0,152.0
2026-03-23 22:00:00,2026,3,23,22,-1,12.0,1020.0,SE,43.35,0,0,214.0
2026-03-23 23:00:00,2026,3,23,23,0,11.0,1019.0,SE,46.48,0,0,249.0
2026-03-24 00:00:00,2026,3,24,0,-1,10.0,1019.0,cv,0.89,0,0,247.0
2026-03-24 01:00:00,2026,3,24,1,-2,6.0,1018.0,NE,0.89,0,0,248.0
2026-03-24 02:00:00,2026,3,24,2,-1,7.0,1018.0,SE,0.89,0,0,253.0
2026-03-24 03:00:00,2026,3,24,3,-1,6.0,1017.0,NW,1.79,0,0,261.0
2026-03-24 04:00:00,2026,3,24,4,0,6.0,1017.0,SE,0.89,0,0,257.0
2026-03-24 05:00:00,2026,3,24,5,-1,4.0,1016.0,NE,0.89,0,0,262.0
2026-03-24 06:00:00,2026,3,24,6,1,6.0,1016.0,SE,0.89,0,0,270.0
2026-03-24 07:00:00,2026,3,24,7,0,5.0,1016.0,NE,0.89,0,0,262.0
2026-03-24 08:00:00,2026,3,24,8,1,8.0,1016.0,SE,0.89,0,0,260.0
2026-03-24 09:00:00,2026,3,24,9,1,11.0,1016.0,cv,0.89,0,0,271.0
2026-03-24 10:00:00,2026,3,24,10,1,13.0,1016.0,cv,1.78,0,0,281.0
2026-03-24 11:00:00,2026,3,24,11,1,15.0,1015.0,cv,2.67,0,0,280.0
2026-03-24 12:00:00,2026,3,24,12,0,16.0,1014.0,cv,4.46,0,0,270.0
2026-03-24 13:00:00,2026,3,24,13,0,19.0,1013.0,cv,6.25,0,0,277.0
2026-03-24 14:00:00,2026,3,24,14,0,20.0,1012.0,cv,9.38,0,0,249.0
2026-03-24 15:00:00,2026,3,24,15,0,21.0,1011.0,cv,13.4,0,0,242.0
2026-03-24 16:00:00,2026,3,24,16,0,21.0,1010.0,SE,4.02,0,0,192.0
2026-03-24 17:00:00,2026,3,24,17,0,21.0,1009.0,SE,8.04,0,0,167.0
2026-03-24 18:00:00,2026,3,24,18,-1,20.0,1010.0,SE,9.83,0,0,168.0
2026-03-24 19:00:00,2026,3,24,19,0,19.0,1010.0,SE,12.96,0,0,184.0
2026-03-24 20:00:00,2026,3,24,20,0,18.0,1011.0,SE,16.98,0,0,199.0
2026-03-24 21:00:00,2026,3,24,21,2,14.0,1011.0,SE,17.87,0,0,225.0
2026-03-24 22:00:00,2026,3,24,22,2,12.0,1011.0,SE,18.76,0,0,252.0
2026-03-24 23:00:00,2026,3,24,23,3,11.0,1011.0,cv,0.45,0,0,277.0
2026-03-25 00:00:00,2026,3,25,0,2,10.0,1011.0,NE,0.89,0,0,290.0
2026-03-25 01:00:00,2026,3,25,1,2,10.0,1012.0,NW,1.79,0,0,299.0
2026-03-25 02:00:00,2026,3,25,2,1,8.0,1011.0,NE,0.89,0,0,326.0
2026-03-25 03:00:00,2026,3,25,3,1,8.0,1011.0,NW,0.89,0,0,324.0
2026-03-25 04:00:00,2026,3,25,4,0,7.0,1011.0,NW,1.78,0,0,320.0
2026-03-25 05:00:00,2026,3,25,5,0,7.0,1011.0,NW,3.57,0,0,279.0
2026-03-25 06:00:00,2026,3,25,6,0,6.0,1011.0,NW,6.7,0,0,250.0
2026-03-25 07:00:00,2026,3,25,7,0,8.0,1012.0,NW,8.49,0,0,228.0
2026-03-25 08:00:00,2026,3,25,8,0,12.0,1012.0,NW,11.62,0,0,232.0
2026-03-25 09:00:00,2026,3,25,9,-1,15.0,1012.0,NW,14.75,0,0,233.0
2026-03-25 10:00:00,2026,3,25,10,-1,17.0,1012.0,cv,0.89,0,0,239.0
2026-03-25 11:00:00,2026,3,25,11,-1,19.0,1012.0,cv,1.78,0,0,235.0
2026-03-25 12:00:00,2026,3,25,12,1,20.0,1011.0,SE,1.79,0,0,226.0
2026-03-25 13:00:00,2026,3,25,13,1,21.0,1010.0,cv,1.79,0,0,223.0
2026-03-25 14:00:00,2026,3,25,14,0,22.0,1009.0,cv,3.58,0,0,229.0
2026-03-25 15:00:00,2026,3,25,15,1,23.0,1008.0,SE,3.13,0,0,206.0
2026-03-25 16:00:00,2026,3,25,16,0,23.0,1007.0,SE,7.15,0,0,189.0
2026-03-25 17:00:00,2026,3,25,17,1,22.0,1007.0,SE,11.17,0,0,188.0
2026-03-25 18:00:00,2026,3,25,18,2,21.0,1007.0,SE,14.3,0,0,163.0
2026-03-25 19:00:00,2026,3,25,19,3,18.0,1008.0,SE,15.19,0,0,165.0
2026-03-25 20:00:00,2026,3,25,20,4,16.0,1009.0,SE,16.08,0,0,152.0
2026-03-25 21:00:00,2026,3,25,21,5,14.0,1009.0,SE,16.97,0,0,147.0
2026-03-25 22:00:00,2026,3,25,22,4,14.0,1009.0,cv,0.89,0,0,157.0
2026-03-25 23:00:00,2026,3,25,23,4,12.0,1010.0,SE,0.89,0,0,181.0
2026-03-26 00:00:00,2026,3,26,0,4,12.0,1010.0,SE,1.78,0,0,190.0
2026-03-26 01:00:00,2026,3,26,1,4,11.0,1010.0,NE,0.89,0,0,201.0
2026-03-26 02:00:00,2026,3,26,2,3,10.0,1010.0,NE,1.78,0,0,226.0
2026-03-26 03:00:00,2026,3,26,3,4,11.0,1009.0,cv,0.89,0,0,248.0
2026-03-26 04:00:00,2026,3,26,4,4,10.0,1010.0,cv,1.78,0,0,269.0
2026-03-26 05:00:00,2026,3,26,5,4,9.0,1010.0,cv,2.67,0,0,275.0
2026-03-26 06:00:00,2026,3,26,6,5,9.0,1011.0,cv,3.56,0,0,311.0
2026-03-26 07:00:00,2026,3,26,7,5,9.0,1012.0,cv,4.45,0,0,300.0
2026-03-26 08:00:00,2026,3,26,8,7,11.0,1012.0,cv,5.34,0,0,317.0
2026-03-26 09:00:00,2026,3,26,9,7,13.0,1013.0,cv,6.23,0,0,330.0
2026-03-26 10:00:00,2026,3,26,10,7,15.0,1013.0,cv,7.12,0,0,346.0
2026-03-26 11:00:00,2026,3,26,11,8,18.0,1012.0,cv,8.01,0,0,350.0
2026-03-26 12:00:00,2026,3,26,12,8,19.0,1011.0,SE,1.79,0,0,331.0
2026-03-26 13:00:00,2026,3,26,13,7,21.0,1010.0,SE,3.58,0,0,327.0
2026-03-26 14:00:00,2026,3,26,14,6,22.0,1009.0,cv,1.79,0,0,327.0
2026-03-26 15:00:00,2026,3,26,15,6,23.0,1008.0,SE,1.79,0,0,286.0
2026-03-26 16:00:00,2026,3,26,16,6,24.0,1007.0,SE,5.81,0,0,246.0
2026-03-26 17:00:00,2026,3,26,17,6,23.0,1007.0,SE,9.83,0,0,269.0
2026-03-26 18:00:00,2026,3,26,18,7,22.0,1008.0,SE,13.85,0,0,309.0
2026-03-26 19:00:00,2026,3,26,19,8,20.0,1009.0,SE,15.64,0,0,336.0
2026-03-26 20:00:00,2026,3,26,20,8,18.0,1009.0,SE,16.53,0,0,360.0
2026-03-26 21:00:00,2026,3,26,21,8,15.0,1010.0,cv,0.89,0,0,387.0
2026-03-26 22:00:00,2026,3,26,22,7,14.0,1011.0,cv,1.34,0,0,399.0
2026-03-26 23:00:00,2026,3,26,23,7,13.0,1011.0,NE,0.89,0,0,414.0
2026-03-27 00:00:00,2026,3,27,0,7,12.0,1011.0,NE,1.78,0,0,465.0
2026-03-27 01:00:00,2026,3,27,1,7,12.0,1011.0,NW,0.89,0,0,436.0
2026-03-27 02:00:00,2026,3,27,2,7,11.0,1011.0,SE,0.89,0,0,435.0
2026-03-27 03:00:00,2026,3,27,3,7,11.0,1011.0,cv,0.45,0,0,426.0
2026-03-27 04:00:00,2026,3,27,4,6,10.0,1011.0,SE,0.89,0,0,413.0
2026-03-27 05:00:00,2026,3,27,5,6,10.0,1012.0,NE,0.89,0,0,358.0
2026-03-27 06:00:00,2026,3,27,6,7,12.0,1012.0,NE,1.78,0,0,389.0
2026-03-27 07:00:00,2026,3,27,7,8,12.0,1013.0,cv,0.45,0,0,349.0
2026-03-27 08:00:00,2026,3,27,8,8,14.0,1014.0,cv,1.34,0,0,340.0
2026-03-27 09:00:00,2026,3,27,9,9,16.0,1014.0,SE,3.13,0,0,336.0
2026-03-27 10:00:00,2026,3,27,10,8,16.0,1014.0,SE,7.15,0,0,369.0
2026-03-27 11:00:00,2026,3,27,11,8,15.0,1014.0,SE,11.17,0,0,403.0
2026-03-27 12:00:00,2026,3,27,12,5,15.0,1014.0,SE,15.19,0,0,444.0
2026-03-27 13:00:00,2026,3,27,13,1,15.0,1013.0,SE,19.21,0,0,306.0
2026-03-27 14:00:00,2026,3,27,14,0,15.0,1011.0,SE,23.23,0,0,115.0
2026-03-27 15:00:00,2026,3,27,15,0,15.0,1011.0,SE,25.02,0,0,90.0
2026-03-27 16:00:00,2026,3,27,16,0,15.0,1010.0,NE,0.89,0,0,82.0
2026-03-27 17:00:00,2026,3,27,17,0,15.0,1010.0,cv,0.89,0,0,85.0
2026-03-27 18:00:00,2026,3,27,18,1,15.0,1009.0,NW,3.13,0,0,95.0
2026-03-27 19:00:00,2026,3,27,19,3,14.0,1009.0,NW,6.26,0,0,96.0
2026-03-27 20:00:00,2026,3,27,20,3,13.0,1009.0,NW,8.05,0,0,107.0
2026-03-27 21:00:00,2026,3,27,21,3,13.0,1009.0,NW,9.84,0,0,111.0
2026-03-27 22:00:00,2026,3,27,22,3,13.0,1009.0,cv,0.89,0,0,125.0
2026-03-27 23:00:00,2026,3,27,23,2,13.0,1009.0,NW,1.79,0,0,123.0
2026-03-28 00:00:00,2026,3,28,0,2,13.0,1008.0,cv,0.89,0,0,145.0
2026-03-28 01:00:00,2026,3,28,1,4,12.0,1008.0,cv,1.78,0,0,153.0
2026-03-28 02:00:00,2026,3,28,2,4,13.0,1008.0,NW,1.79,0,0,159.0
2026-03-28 03:00:00,2026,3,28,3,4,12.0,1007.0,cv,0.89,0,0,154.0
2026-03-28 04:00:00,2026,3,28,4,5,12.0,1007.0,NW,0.89,0,0,191.0
2026-03-28 05:00:00,2026,3,28,5,5,13.0,1008.0,NW,1.78,0,0,195.0
2026-03-28 06:00:00,2026,3,28,6,7,11.0,1008.0,NW,3.57,0,1,194.0
2026-03-28 07:00:00,2026,3,28,7,8,12.0,1008.0,NW,7.59,0,2,193.0
2026-03-28 08:00:00,2026,3,28,8,9,13.0,1008.0,NE,3.13,0,3,175.0
2026-03-28 09:00:00,2026,3,28,9,8,15.0,1009.0,NW,4.02,0,4,194.0
2026-03-28 10:00:00,2026,3,28,10,9,16.0,1008.0,NW,8.94,0,0,165.0
2026-03-28 11:00:00,2026,3,28,11,8,17.0,1008.0,NW,12.96,0,0,138.0
2026-03-28 12:00:00,2026,3,28,12,6,19.0,1008.0,NE,4.02,0,0,100.0
2026-03-28 13:00:00,2026,3,28,13,5,22.0,1007.0,NE,8.04,0,0,83.0
2026-03-28 14:00:00,2026,3,28,14,4,23.0,1006.0,cv,1.79,0,0,53.0
2026-03-28 15:00:00,2026,3,28,15,4,22.0,1006.0,SE,4.02,0,0,52.0
2026-03-28 16:00:00,2026,3,28,16,5,22.0,1006.0,SE,8.04,0,0,60.0
2026-03-28 17:00:00,2026,3,28,17,6,21.0,1006.0,SE,12.06,0,0,100.0
2026-03-28 18:00:00,2026,3,28,18,6,19.0,1006.0,SE,15.19,0,0,142.0
2026-03-28 19:00:00,2026,3,28,19,7,17.0,1007.0,SE,18.32,0,0,140.0
2026-03-28 20:00:00,2026,3,28,20,7,16.0,1008.0,SE,21.45,0,0,148.0
2026-03-28 21:00:00,2026,3,28,21,7,15.0,1010.0,SE,23.24,0,0,183.0
2026-03-28 22:00:00,2026,3,28,22,8,14.0,1011.0,NE,0.89,0,0,217.0
2026-03-28 23:00:00,2026,3,28,23,8,13.0,1011.0,SE,0.89,0,0,224.0
2026-03-29 00:00:00,2026,3,29,0,8,12.0,1011.0,SE,1.78,0,0,222.0
2026-03-29 01:00:00,2026,3,29,1,8,12.0,1011.0,cv,0.89,0,0,219.0
2026-03-29 02:00:00,2026,3,29,2,6,9.0,1011.0,NW,4.92,0,0,65.0
2026-03-29 03:00:00,2026,3,29,3,6,9.0,1011.0,cv,0.89,0,0,22.0
2026-03-29 04:00:00,2026,3,29,4,4,8.0,1012.0,NW,1.79,0,0,16.0
2026-03-29 05:00:00,2026,3,29,5,4,9.0,1012.0,NW,6.71,0,0,16.0
2026-03-29 06:00:00,2026,3,29,6,2,11.0,1013.0,NW,7.6,0,0,28.0
2026-03-29 07:00:00,2026,3,29,7,3,12.0,1014.0,NW,11.62,0,0,32.0
2026-03-29 08:00:00,2026,3,29,8,1,15.0,1015.0,NW,14.75,0,0,25.0
2026-03-29 09:00:00,2026,3,29,9,0,18.0,1015.0,NW,19.67,0,0,25.0
2026-03-29 10:00:00,2026,3,29,10,0,18.0,1015.0,NE,4.92,0,0,22.0
2026-03-29 11:00:00,2026,3,29,11,-1,20.0,1015.0,cv,3.13,0,0,18.0
2026-03-29 12:00:00,2026,3,29,12,-1,21.0,1014.0,NW,4.92,0,0,23.0
2026-03-29 13:00:00,2026,3,29,13,-1,21.0,1013.0,cv,1.79,0,0,23.0
2026-03-29 14:00:00,2026,3,29,14,-2,22.0,1012.0,cv,4.92,0,0,25.0
2026-03-29 15:00:00,2026,3,29,15,-3,23.0,1011.0,cv,6.71,0,0,18.0
2026-03-29 16:00:00,2026,3,29,16,-3,23.0,1011.0,NE,1.79,0,0,23.0
2026-03-29 17:00:00,2026,3,29,17,-2,22.0,1011.0,cv,0.89,0,0,25.0
2026-03-29 18:00:00,2026,3,29,18,-1,20.0,1011.0,SE,1.79,0,0,26.0
2026-03-29 19:00:00,2026,3,29,19,0,18.0,1012.0,SE,3.58,0,0,27.0
2026-03-29 20:00:00,2026,3,29,20,-2,19.0,1013.0,SE,7.6,0,0,36.0
2026-03-29 21:00:00,2026,3,29,21,-1,19.0,1013.0,SE,11.62,0,0,47.0
2026-03-29 22:00:00,2026,3,29,22,-1,16.0,1014.0,cv,0.89,0,0,59.0
2026-03-29 23:00:00,2026,3,29,23,-1,15.0,1014.0,SE,1.79,0,0,50.0
2026-03-30 00:00:00,2026,3,30,0,2,13.0,1014.0,cv,0.89,0,0,61.0
2026-03-30 01:00:00,2026,3,30,1,3,11.0,1015.0,cv,1.78,0,0,58.0
2026-03-30 02:00:00,2026,3,30,2,1,9.0,1015.0,NW,1.79,0,0,66.0
2026-03-30 03:00:00,2026,3,30,3,1,10.0,1014.0,cv,0.45,0,0,63.0
2026-03-30 04:00:00,2026,3,30,4,1,10.0,1014.0,NW,1.79,0,0,51.0
2026-03-30 05:00:00,2026,3,30,5,0,8.0,1015.0,NW,4.92,0,0,39.0
2026-03-30 06:00:00,2026,3,30,6,1,8.0,1015.0,NW,6.71,0,0,42.0
2026-03-30 07:00:00,2026,3,30,7,1,10.0,1016.0,NE,3.13,0,0,44.0
2026-03-30 08:00:00,2026,3,30,8,-1,15.0,1016.0,NW,3.13,0,0,44.0
2026-03-30 09:00:00,2026,3,30,9,-4,18.0,1017.0,NW,6.26,0,0,35.0
2026-03-30 10:00:00,2026,3,30,10,-4,20.0,1017.0,NW,9.39,0,0,30.0
2026-03-30 11:00:00,2026,3,30,11,-7,21.0,1017.0,NW,12.52,0,0,34.0
2026-03-30 12:00:00,2026,3,30,12,-9,24.0,1016.0,cv,1.79,0,0,21.0
2026-03-30 13:00:00,2026,3,30,13,-10,25.0,1015.0,cv,3.58,0,0,14.0
2026-03-30 14:00:00,2026,3,30,14,-11,26.0,1014.0,cv,6.71,0,0,11.0
2026-03-30 15:00:00,2026,3,30,15,-9,26.0,1013.0,cv,8.5,0,0,9.0
2026-03-30 16:00:00,2026,3,30,16,-9,26.0,1013.0,SE,3.13,0,0,12.0
2026-03-30 17:00:00,2026,3,30,17,-10,25.0,1013.0,SE,4.92,0,0,13.0
2026-03-30 18:00:00,2026,3,30,18,-11,24.0,1014.0,SE,8.94,0,0,18.0
2026-03-30 19:00:00,2026,3,30,19,-10,23.0,1014.0,SE,12.07,0,0,21.0
2026-03-30 20:00:00,2026,3,30,20,-9,21.0,1015.0,SE,16.09,0,0,24.0
2026-03-30 21:00:00,2026,3,30,21,-10,22.0,1016.0,SE,20.11,0,0,27.0
2026-03-30 22:00:00,2026,3,30,22,-8,19.0,1016.0,SE,21.9,0,0,39.0
2026-03-30 23:00:00,2026,3,30,23,-5,19.0,1016.0,SE,25.03,0,0,44.0
2026-03-31 00:00:00,2026,3,31,0,-3,18.0,1016.0,SE,28.16,0,0,64.0
2026-03-31 01:00:00,2026,3,31,1,-1,17.0,1016.0,SE,31.29,0,0,106.0
2026-03-31 02:00:00,2026,3,31,2,-1,17.0,1015.0,SE,35.31,0,0,137.0
2026-03-31 03:00:00,2026,3,31,3,-1,16.0,1015.0,SE,37.1,0,0,165.0
2026-03-31 04:00:00,2026,3,31,4,-1,15.0,1015.0,SE,40.23,0,0,153.0
2026-03-31 05:00:00,2026,3,31,5,1,15.0,1015.0,SE,43.36,0,0,116.0
2026-03-31 06:00:00,2026,3,31,6,2,14.0,1016.0,SE,45.15,0,0,127.0
2026-03-31 07:00:00,2026,3,31,7,3,14.0,1016.0,SE,46.94,0,0,147.0
2026-03-31 08:00:00,2026,3,31,8,4,15.0,1017.0,cv,0.89,0,0,180.0
2026-03-31 09:00:00,2026,3,31,9,4,16.0,1017.0,cv,1.78,0,0,199.0
2026-03-31 10:00:00,2026,3,31,10,5,17.0,1017.0,cv,2.67,0,0,209.0
2026-03-31 11:00:00,2026,3,31,11,5,18.0,1017.0,SE,1.79,0,0,235.0
2026-03-31 12:00:00,2026,3,31,12,5,18.0,1016.0,SE,4.92,0,0,254.0
2026-03-31 13:00:00,2026,3,31,13,5,20.0,1015.0,SE,6.71,0,0,250.0
2026-03-31 14:00:00,2026,3,31,14,3,22.0,1015.0,cv,0.89,0,0,235.0
